time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.9000000000000005,-3.1889143559875923,0.0008312748948117914,8.305042173094064,0.03184930453243151,2.115628846321382,0.0,-3.5150432287642785,-0.02866211307184238,-6.984502277879359,0.09654098031080208,-28.848023301517735,0.0,900.4101810299417,-0.44177144753796854,900.4081470213076,900.3688458780287
0.9600000000000005,-3.4567379730621117,-0.0013337087618894607,7.853935480351734,0.037469651158252404,0.38480900819529396,0.0,-5.43670773946306,-0.026592575801357377,-7.552309851193069,0.08719309593534748,-28.845495446800037,0.0,900.2554962234051,-0.15889143806522055,900.4416698383327,900.0667036800756
1.0200000000000005,-3.789351880978246,-0.0007580787941903886,7.43978070227441,0.04255949188981667,4.937362174469719,0.0,-5.151374427366337,0.042557091847299486,-6.3676300786988715,0.07963341027386385,-28.84152945576035,0.0,900.1005015414873,0.07069500809561191,900.6894535633278,900.3876019282407
1.0800000000000005,-4.0396473611680355,0.0015850865969295378,7.035896607791469,0.047099343788445935,3.2069081022556,0.0,-3.338839067668503,0.013687050106310703,-7.580820430644815,0.06625411111523515,-28.839970575326014,0.0,900.1040497475847,-0.15492419748566238,900.8912296373366,900.352683046272
1.1400000000000006,-4.252899533020974,-0.00018316600627748842,6.509242259932964,0.05100712578998934,1.4765058315514565,0.0,-4.197144749517474,-0.062361725695297916,-9.743982356108734,0.06278127589462928,-28.84013962182988,0.0,900.1467829156519,-0.03867407877297302,900.6909881841883,900.5512850118214
1.2000000000000006,-4.561319823754538,-0.002895175616283257,5.926665597925427,0.054489870564342624,6.029244856471861,0.0,-5.765118279917333,-0.006286167032253827,-9.269024429847708,0.04630554714856878,-28.841744183019095,0.0,900.2280220674353,-0.2496729842061525,901.0594514700091,900.3945469277647
1.2600000000000007,-4.878901488037234,-0.000840017825368188,5.3973788468149015,0.05682669924616679,4.298692273501409,0.0,-4.4712630927179715,0.05792738386128278,-8.685807015296186,0.017155764272859503,-28.843779919122973,0.0,900.3008804742892,0.2666601231437689,901.4129526866279,900.2351977835553
1.3200000000000007,-5.100492826458648,0.0005572900688844195,4.82243700286072,0.05761664799555444,2.568169920218052,0.0,-3.367878572317727,-0.026046980626453685,-10.732495126151465,0.0036756594737265037,-28.839543454612787,0.0,900.0326397123828,0.16711820284518347,901.07565063463,900.5304841329836
1.3800000000000008,-5.344263025215649,-0.0030210728013613042,4.12614989226051,0.05768270890828564,0.8377030170193311,0.0,-5.022364743004656,-0.07157945986703486,-12.101594409296432,-0.004624066829567117,-28.843609798752542,0.0,900.3395821086733,0.2605818962880164,901.0347518327497,900.6991171907792
1.4400000000000008,-5.6784541156123485,-0.004747708830620979,3.4271980426898923,0.05731783492843956,5.390339259034562,0.0,-5.615701537265622,0.018562209309669484,-11.1167521587638,-0.0091674164337591,-28.840841833497883,0.0,900.1050147362528,-0.04732675120913371,900.8355670166611,900.6518438241968
1.5000000000000009,-5.964863741186507,-0.0024941750294009933,2.7627017807149765,0.05682374052928818,3.660026461577509,0.0,-3.7889629701046506,0.031123721700872718,-11.477335413081224,-0.006433740384834298,-28.835307071099415,0.0,899.8722624411159,-0.24027404678663938,900.5396982511412,900.6502689099555
1.560000000000001,-6.178355008674685,-0.003492951180688891,2.006304368750956,0.056677733811915765,1.9297758820491868,0.0,-3.7913632760322526,-0.06096657750635955,-13.676068640674877,0.0045605552822291125,-28.84085466507718,0.0,900.306229362739,-0.2493376676487242,900.1152390557686,900.56018818391
1.620000000000001,-6.463252567115889,-0.007636802017824192,1.1598716894956211,0.057035254445108485,0.1992895125905747,0.0,-5.6669410467531085,-0.049894665966691856,-14.058663565868843,0.00861713287581552,-28.842338706286498,0.0,900.2439291024805,0.08583039742696516,900.3407473481419,900.5047810351329
1.680000000000001,-6.800194189388619,-0.008037094551634793,0.3444592137997151,0.057540344856078285,4.751852471142877,0.0,-5.161373100098606,0.02905660283255614,-13.25423437700559,0.008017286343675484,-28.845861324250127,0.0,900.3980574365419,0.0021062312059103167,900.4781335956317,900.4539107623342
1.740000000000001,-7.052058216149159,-0.006845019172653028,0.0,0.05789668231894218,3.0210561850367306,0.0,-3.492149371895682,-0.014011892165579944,-14.571831104180342,0.0014214487725513988,-28.8477535673989,0.0,900.4218115205919,-0.26798348787626175,900.5656482817225,900.2987724655837
